w,epsilon,S,strategy,sensor,kl,kl_global,mae
8,3.0,2,uniform,humidity,0.8767601197431815,0.6844655410917905,120.25339486889484
8,3.0,2,uniform,power_draw,0.6044147927806153,0.6309253669614431,700.1909608210295
8,3.0,2,uniform,temperature,0.8458323805274349,0.6858450263114386,139.55232614087384
8,3.0,2,uniform,vibration,0.8370987025263514,0.8421490299230131,75.96597644999102
8,3.0,4,budget_absorption,humidity,0.2398789076031357,2.847339557143811,26.57753283804209
8,3.0,4,budget_absorption,power_draw,0.0818830350350584,2.1318937056834955,65.39374521665444
8,3.0,4,budget_absorption,temperature,0.2423123867774576,2.4399721208012686,11.926212149624616
8,3.0,4,budget_absorption,vibration,0.3329819398883196,1.0169765617029025,7.608125832090019
8,3.0,4,sample,humidity,0.6408280513100008,1.8918054717321178,8.30421016105706
8,3.0,4,sample,power_draw,0.46707137345959393,1.3256461185359145,31.74013948655561
8,3.0,4,sample,temperature,0.15956843043617944,1.9969788764299636,8.365926364923295
8,3.0,4,sample,vibration,0.446435015941697,1.299598865431437,5.954980244194482
8,3.0,4,uniform,humidity,0.8993795129651714,0.7512080330529344,53.955430870544205
8,3.0,4,uniform,power_draw,0.7567247395313846,0.7995850338931292,327.1424998412193
8,3.0,4,uniform,temperature,0.6126155494041977,0.5625175968540582,59.89606284197394
8,3.0,4,uniform,vibration,0.7315061545236698,0.6483830030559603,31.915134492378538
8,4.0,1,budget_absorption,humidity,2.969137775755801,3.209790242186314,59.061754998044364
8,4.0,1,budget_absorption,power_draw,0.030885131364904946,2.2176114540269674,55.328325930878094
8,4.0,1,budget_absorption,temperature,4.2017713284001275,3.431064568296122,308.4392352679189
8,4.0,1,budget_absorption,vibration,5.492423028066846,3.2698899396760113,36.2170177714716
8,4.0,1,sample,humidity,1.442326522097259,2.3541225895831928,18.823541492991552
8,4.0,1,sample,power_draw,1.0333818118196691,2.516779302067032,160.59522976047745
8,4.0,1,sample,temperature,0.11471321232213134,2.5849318252321054,23.963772517828694
8,4.0,1,sample,vibration,0.322567923039828,1.9333598432329344,11.835623242192026
8,4.0,1,uniform,humidity,0.5679603848835113,0.6391073097638934,174.02411137563635
8,4.0,1,uniform,power_draw,0.8784129491530112,0.7453230187746419,965.9567732318817
8,4.0,1,uniform,temperature,0.8670291684277336,0.8341367585425215,204.70565138737882
8,4.0,1,uniform,vibration,0.7512499676711517,0.855179210484494,112.79120475798207
8,4.0,2,budget_absorption,humidity,3.436617123534808,3.2850532897276876,28.305761513313335
8,4.0,2,budget_absorption,power_draw,0.04607913441963133,1.7676083082488976,36.834585507188116
8,4.0,2,budget_absorption,temperature,3.7650553935246176,3.276509715134249,166.23815260355087
8,4.0,2,budget_absorption,vibration,0.42772871443716676,2.3500092163317694,21.503796423164694
8,4.0,2,sample,humidity,0.34715308600908273,2.334340564616065,13.990186922901685
8,4.0,2,sample,power_draw,0.5027500205093842,2.2641983519178273,63.857717159092736
8,4.0,2,sample,temperature,0.3632366694315875,2.04647366194196,14.820116590673768
