t,global_true,global_noisy,num_pubs_total
544,316.7434,205.14855631970607,50
545,313.692,937.3722992842268,50
546,316.76879999999994,1284.837600483517,50
547,317.43600000000004,539.6903967660778,50
548,314.976,95.19004301249143,50
549,318.7788,675.5861040561958,50
550,317.19939999999997,-55.57035458391698,50
551,316.26339999999993,799.3122896731552,50
552,318.2002,1730.9163170660995,50
553,316.19620000000003,-1013.2694121843851,50
554,320.8962,641.2232147704245,50
555,318.5496,48.76664054107465,50
556,316.71379999999994,911.5622211825605,50
557,315.33600000000007,2081.2387152134597,50
558,315.79,-327.50087157274373,50
559,317.3724000000001,-1416.3269808433502,50
560,317.3708,586.4247434058218,50
561,315.7392,-1067.044214578968,50
562,318.7106,646.1407197729101,50
563,313.3996,506.48917297770384,50
564,317.8192000000001,-2273.4509819928658,50
565,314.56419999999997,123.53873325418795,50
566,314.9596,247.3969887412141,50
567,317.5098,-2213.394042937993,50
568,318.4716,85.52831223061989,50
569,317.80660000000006,430.2599449084668,50
570,315.77660000000003,-2909.30325734006,50
571,316.8829999999999,-580.5627145360397,50
572,318.446,1591.1881270745462,50
573,316.53380000000004,43.51744994330346,50
574,317.3822,-65.6827836603851,50
575,318.2597999999999,461.86105163502805,50
576,314.0158,350.289258070953,50
577,316.204,1474.438723696978,50
578,318.78100000000006,-167.2513348001018,50
579,321.7812,-87.35929155849709,50
580,321.2736,-65.32924915215813,50
581,321.85319999999996,-957.7030306835618,50
582,319.7656,-102.28175222600476,50
583,317.7152,807.425614689289,50
584,319.86220000000003,15.740968847384295,50
585,315.32460000000003,-131.37780798746076,50
586,315.6408,2266.320779788306,50
587,316.2538,5809.776567128522,50
588,314.4636,-0.3215486531817646,50
589,318.4642,277.6342655406486,50
590,314.92319999999995,1176.3239666970321,50
591,318.932,-973.3913701128097,50
592,316.55719999999997,329.6471365324063,50
593,316.93800000000005,1198.2470035041042,50
594,316.8738,938.5247492020817,50
595,317.704,1117.4433933258144,50
596,319.0652,-1498.5798763740577,50
597,316.7596,677.1056160900032,50
598,318.24640000000005,2407.5726923474112,50
599,314.4958,725.6868479541652,50
600,316.81419999999997,157.75382572768618,50
601,322.1304,-383.2241944394498,50
602,317.7344,2262.4814036575212,50
603,318.79259999999994,152.21067261359198,50
604,320.7616,775.7517797995982,50
605,315.3346,653.4189139304065,50
606,318.36799999999994,1240.6729438234431,50
607,316.764,2022.9081409875407,50
608,316.6804,266.84146358812563,50
609,318.37,-909.7140807022059,50
610,316.04779999999994,430.56305795171835,50
611,317.38239999999996,2883.6136052150587,50
612,315.4954,202.08730088690345,50
613,316.98879999999997,1125.6213125544616,50
614,318.5134,211.23027454051262,50
615,318.42679999999996,1094.7468712765556,50
616,317.3858,-305.20025013434156,50
617,314.95959999999997,158.10515191073372,50
618,317.75419999999997,813.5262791603188,50
619,314.2618,571.1192178835267,50
620,320.01380000000006,938.2603957023534,50
621,321.79859999999996,2270.2172731756527,50
622,312.6794,84.6784099892854,50
623,317.55800000000005,1571.4382946491867,50
624,317.27900000000005,-382.53108605270126,50
625,314.16459999999995,-1340.5235025900497,50
626,317.62199999999996,-271.48342339458475,50
627,316.99940000000004,974.5087111376274,50
628,315.1934,87.33873374046561,50
629,316.764,459.0778649900239,50
630,314.7522,-266.76937975983105,50
631,315.7744,210.8753526611074,50
632,320.76840000000004,-494.54501614404217,50
633,317.865,83.69959131773757,50
634,316.41200000000003,1357.5828468827224,50
635,317.3872,1313.187902657592,50
636,316.5826,2013.8547935946665,50
