dataset,sensor,clamp_mode,subscription_level,scope,approach,epsilon,w,P,payload_bound,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,eps_count_spent,compute_ms_per_element,noise_scale,strategy,P_min,P_max
energy,power_kw,static,3,energy/building01/CT4,ours,1.0,8,6,50.0,2,2077,0.8294734560958384,41.47367280479192,0.3994567645779901,0.3839128613322162,0.0636359909248204,596.750000000005,0.1683767415211697,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT4,ours,1.0,8,6,50.0,3,3077,0.8532686317577223,42.66343158788612,0.5614970699209582,0.3880184331797235,0.0629124640811201,596.750000000005,0.1688008733908401,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT4,ours,1.0,8,6,50.0,4,4077,0.8063902301268514,40.31951150634257,0.4605052420812258,0.3854210305823209,0.0632523951065131,596.750000000005,0.167783313115983,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT4,ours,1.0,8,6,50.0,5,5077,0.8488143755193345,42.44071877596672,0.6892072347249427,0.3921240050272308,0.0646897706493609,596.750000000005,0.1729648811161318,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,classic,1.0,8,6,50.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,0,77,7.799278116107957,389.9639058053978,0.8176443772412285,1.0,1.0,0.0,0.0060357285292501,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,1,1077,7.82487566281362,391.243783140681,0.735155951328273,1.0,1.0,0.0,0.0060154078192615,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,2,2077,7.879275219021512,393.9637609510756,0.8247909055735809,1.0,1.0,0.0,0.0059643662703408,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,3,3077,8.167434285604108,408.37171428020537,0.9998332373161484,1.0,1.0,0.0,0.0059905813178694,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,4,4077,7.842336562942375,392.1168281471187,0.9387722489331356,1.0,1.0,0.0,0.0060516702896108,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,ldp,1.0,8,6,50.0,5,5077,8.195460744992083,409.77303724960416,1.026663717243566,1.0,1.0,0.0,0.0059886278119811,400.0,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,0,77,7.293834048933871,364.6917024466935,0.8932936716789476,0.1641157302261281,1.0,0.0,0.1605520004847448,,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,1,1077,8.308261178667902,415.4130589333951,0.8893069028811975,0.1641157302261281,1.0,0.0,0.1609927248904965,,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,2,2077,8.010296979888963,400.5148489944481,1.0269458289424107,0.1641157302261281,1.0,0.0,0.2052302215850896,,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,3,3077,8.27898167823557,413.9490839117785,0.7184145315026771,0.1641157302261281,1.0,0.0,0.1604650708062016,,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,4,4077,7.863626555382034,393.1813277691017,0.8712359839188851,0.1641157302261281,1.0,0.0,0.1598610671464631,,,,
energy,power_kw,static,3,energy/building01/CT5,per_type_wevent,1.0,8,6,50.0,5,5077,7.838712908304022,391.9356454152011,0.7152360073015737,0.1641157302261281,1.0,0.0,0.1675575476421562,,,,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,0,77,0.8763380506802078,43.81690253401039,0.4508267544440918,0.3773081860373259,0.0643542747637797,506.35000000008085,0.1717668861583709,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,1,1077,0.8392161643131337,41.96080821565669,0.528460563118496,0.391132615779599,0.0635788968529109,506.35000000008085,0.1731982675004043,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,2,2077,0.8209635299364987,41.04817649682494,0.3966976878921848,0.3845166386886541,0.0634696643203207,506.35000000008085,0.1797015653235077,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,3,3077,0.8429228468816133,42.146142344080666,0.6504296968962205,0.3861953194430729,0.0627311190114347,506.35000000008085,0.1675546067844371,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,4,4077,0.8092226623415093,40.46113311707546,0.5268675538323989,0.3825417201540436,0.0633703115805057,506.35000000008085,0.1689732198015707,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT5,ours,1.0,8,6,50.0,5,5077,0.8470854308491452,42.35427154245726,0.4250156102980947,0.3876765083440308,0.0646264831111332,506.35000000008085,0.167662178933101,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,classic,1.0,8,6,50.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,0,77,8.02133724026963,401.0668620134816,0.8769034466131653,1.0,1.0,0.0,0.0315220877405514,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,1,1077,8.061625416066146,403.0812708033073,0.8443959026652862,1.0,1.0,0.0,0.0336190790865942,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,2,2077,8.00804025044941,400.4020125224705,0.9386412073084508,1.0,1.0,0.0,0.0315030433400877,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,3,3077,8.048120975681039,402.406048784052,0.900946260045796,1.0,1.0,0.0,0.0442402233094849,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,4,4077,8.018117128437686,400.90585642188427,0.8249271511832832,1.0,1.0,0.0,0.0313260791985397,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,ldp,1.0,8,6,50.0,5,5077,8.087641251734368,404.3820625867184,0.8091667146768795,1.0,1.0,0.0,0.0316066839833463,400.0,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,0,77,7.898403293125681,394.920164656284,0.726555350918148,0.9987162671280664,1.0,0.0,0.167484806182957,,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,1,1077,7.981613728756969,399.0806864378485,0.8584083927437222,0.9987162671280664,1.0,0.0,0.1672677440081272,,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,2,2077,8.05518696685029,402.7593483425145,0.9380771841205376,0.9987162671280664,1.0,0.0,0.1671989959864329,,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,3,3077,7.981723678454132,399.0861839227066,0.9854114307860063,0.9987162671280664,1.0,0.0,0.1697361865002271,,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,4,4077,7.991713099988263,399.5856549994131,0.9135263389444708,0.9987162671280664,1.0,0.0,0.1689747546107376,,,,
energy,power_kw,static,3,energy/building01/CT6,per_type_wevent,1.0,8,6,50.0,5,5077,7.984849918533238,399.2424959266619,0.9944626984767342,0.9987162671280664,1.0,0.0,0.167546302458942,,,,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,0,77,0.8625093942450619,43.12546971225309,0.7518671214069697,0.3946641364105712,0.0645154548388957,1791.6499999989182,0.1679880064457174,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,1,1077,0.8557888644495658,42.78944322247829,0.4637564657553518,0.403789802695839,0.0638437842292672,1791.6499999989182,0.1678674906067338,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,2,2077,0.8384921479582491,41.92460739791245,0.577644687193216,0.3948315798286496,0.0633984127507503,1791.6499999989182,0.2148031040642909,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,3,3077,0.8573899942320249,42.86949971160124,0.3012966955310471,0.399436273825803,0.0636014136378436,1791.6499999989182,0.1680800334057632,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,4,4077,0.8210549796536182,41.05274898268091,0.5810036446996909,0.3993804593531103,0.0632477815653727,1791.6499999989182,0.1694833321288243,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT6,ours,1.0,8,6,50.0,5,5077,0.8565931105458842,42.82965552729421,0.3533272013407326,0.3982083554265621,0.0647802442693193,1791.6499999989182,0.1674999690503946,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,classic,1.0,8,6,50.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,0,77,8.02133724026963,401.0668620134816,0.8771724005493655,1.0,1.0,0.0,0.0326538012428175,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,1,1077,8.061625416066146,403.0812708033073,0.8441355897679164,1.0,1.0,0.0,0.0331206041104733,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,2,2077,8.00804025044941,400.4020125224705,0.9389273247306285,1.0,1.0,0.0,0.0317214395429536,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,3,3077,8.048120975681039,402.406048784052,0.9006019439320863,1.0,1.0,0.0,0.0331261693690883,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,4,4077,8.018117128437686,400.90585642188427,0.8249271514314578,1.0,1.0,0.0,0.0316811084191218,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,ldp,1.0,8,6,50.0,5,5077,8.087641251734368,404.3820625867184,0.8091667268997549,1.0,1.0,0.0,0.03156574855766,400.0,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,0,77,7.898405355935567,394.9202677967783,0.7264396649181419,0.9987162671280664,1.0,0.0,0.1658444323954137,,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,1,1077,7.981611617388491,399.0805808694245,0.8583422474230965,0.9987162671280664,1.0,0.0,0.1669342356995677,,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,2,2077,8.055185232229503,402.7592616114752,0.9380772054523612,0.9987162671280664,1.0,0.0,0.1677519413384888,,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,3,3077,7.981719862325612,399.0859931162806,0.9850367638584164,0.9987162671280664,1.0,0.0,0.1668585494377518,,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,4,4077,7.991710144891004,399.58550724455023,0.913665834808464,0.9987162671280664,1.0,0.0,0.1666696537799618,,,,
energy,power_kw,static,3,energy/building01/CT7,per_type_wevent,1.0,8,6,50.0,5,5077,7.984846804178686,399.2423402089343,0.9945384415650522,0.9987162671280664,1.0,0.0,0.1670882999177582,,,,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,0,77,0.8625008979928269,43.12504489964135,0.7520450171475573,0.3946641364105712,0.0645154548388957,1791.6499999989182,0.175274579553122,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,1,1077,0.8558025880654418,42.79012940327209,0.4628684797139862,0.403789802695839,0.0638437842292672,1791.6499999989182,0.2165155509144809,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,2,2077,0.8384806457329325,41.92403228664662,0.5769478682550143,0.3948315798286496,0.0633984127507503,1791.6499999989182,0.168121128264528,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,3,3077,0.8573914451051552,42.86957225525776,0.301560519419938,0.399436273825803,0.0636014136378436,1791.6499999989182,0.1676680177204412,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,4,4077,0.8210503735238711,41.05251867619356,0.5795563427606605,0.3993804593531103,0.0632477815653727,1791.6499999989182,0.1689727509273847,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT7,ours,1.0,8,6,50.0,5,5077,0.8565683954161316,42.82841977080658,0.3513808050896731,0.3982083554265621,0.0647802442693193,1791.6499999989182,0.17032122579532,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,classic,1.0,8,6,50.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,0,77,8.033170167174346,401.65850835871726,0.8569688213613685,1.0,1.0,0.0,0.03103908394577,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,1,1077,8.06613251143083,403.30662557154153,0.8435133839562707,1.0,1.0,0.0,0.0325341039361539,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,2,2077,8.031746466847261,401.5873233423631,0.9401142430694434,1.0,1.0,0.0,0.0312304390414749,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,3,3077,8.03935213475672,401.967606737836,0.8960750329900135,1.0,1.0,0.0,0.0310970096822431,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,4,4077,8.004834473474382,400.2417236737192,0.8244848321449927,1.0,1.0,0.0,0.0310642877216974,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,ldp,1.0,8,6,50.0,5,5077,8.087023225679895,404.3511612839947,0.8087067240410596,1.0,1.0,0.0,0.0314865838577021,400.0,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,0,77,8.056417236443897,402.8208618221949,0.7269078279402509,0.9869713427316849,1.0,0.0,0.1680572475756531,,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,1,1077,8.075149798145596,403.75748990727976,0.8591460327013738,0.9869713427316849,1.0,0.0,0.1712215726804814,,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,2,2077,8.06933645618512,403.466822809256,0.9378755092891136,0.9869713427316849,1.0,0.0,0.1666746951443465,,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,3,3077,8.03066256271762,401.533128135881,0.9827961758886888,0.9869713427316849,1.0,0.0,0.171465151139363,,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,4,4077,7.912671706411296,395.6335853205648,0.914078923449022,0.9869713427316849,1.0,0.0,0.1672856456253385,,,,
energy,power_kw,static,3,energy/building01/CT8,per_type_wevent,1.0,8,6,50.0,5,5077,8.0099371484402,400.49685742201,0.994152741619463,0.9869713427316849,1.0,0.0,0.2134475524319662,,,,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,0,77,0.8612955144817468,43.06477572408734,0.7516516116173291,0.3945574300901317,0.0644601736223677,1730.7999999989736,0.1684466250530724,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,1,1077,0.8543851339239836,42.71925669619918,0.4627403167017123,0.404032817194361,0.0638420217963822,1730.7999999989736,0.1701720292031139,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,2,2077,0.8367753571329121,41.8387678566456,0.574212120801931,0.3950485324705338,0.0634314934475846,1730.7999999989736,0.1676232141210896,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,3,3077,0.8583955417406774,42.91977708703387,0.3005824045158456,0.3989484631384331,0.0635791560772543,1730.7999999989736,0.1686540881133833,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,4,4077,0.8221240252924615,41.106201264623074,0.5790637625434876,0.3986884677605731,0.0631702116526151,1730.7999999989736,0.1696686986941966,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT8,ours,1.0,8,6,50.0,5,5077,0.8601005835011556,43.00502917505778,0.3523320897691562,0.3979662583776288,0.0648644283733427,1730.7999999989736,0.1681638317284789,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,classic,1.0,8,6,50.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,0,77,8.104407850471564,405.2203925235782,0.8717336799921832,1.0,1.0,0.0,0.0029261288103948,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,1,1077,7.520273106348373,376.0136553174187,0.6202854094932226,1.0,1.0,0.0,0.002902113558824,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,2,2077,8.096273858795746,404.8136929397873,0.949970567816234,1.0,1.0,0.0,0.0029076918917356,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,3,3077,7.630084885731869,381.5042442865935,0.9569727824729756,1.0,1.0,0.0,0.0029085194131168,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,4,4077,7.595547044996767,379.7773522498384,0.842760760369436,1.0,1.0,0.0,0.0029218193205615,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,ldp,1.0,8,6,50.0,5,5077,8.323477231928239,416.173861596412,0.8116629597290655,1.0,1.0,0.0,0.0029139197411756,400.0,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,0,77,7.809055352564501,390.45276762822505,0.8667191273842174,0.0640373197625106,1.0,0.0,0.1399818562173408,,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,1,1077,5.418864906855103,270.9432453427552,1.1311148558274775,0.0640373197625106,1.0,0.0,0.1396952379181699,,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,2,2077,7.715864228406406,385.7932114203203,0.8627856332025574,0.0640373197625106,1.0,0.0,0.1395731111115557,,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,3,3077,9.462330324803354,473.1165162401677,0.7362737743655884,0.0640373197625106,1.0,0.0,0.1473086131235033,,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,4,4077,8.096192732817046,404.8096366408523,1.0728576680721742,0.0640373197625106,1.0,0.0,0.1399471347551616,,,,
energy,power_kw,static,3,energy/building01/CT9,per_type_wevent,1.0,8,6,50.0,5,5077,8.836658390695234,441.8329195347617,0.8610460207148101,0.0640373197625106,1.0,0.0,0.1427450885188918,,,,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,0,77,0.8618088974258801,43.090444871294,0.824736952553676,0.3741518235793045,0.0642484530124587,471.60000000007295,0.1687372059986292,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,1,1077,0.8281919132995321,41.40959566497661,0.5335781810382333,0.386980491942324,0.0630749286017734,471.60000000007295,0.1680418875207058,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,2,2077,0.8189103843064096,40.94551921532048,0.3984431619398584,0.3813613231552162,0.0633338973156621,471.60000000007295,0.2140808954500799,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,3,3077,0.838412227998827,41.92061139994135,0.6462684727211424,0.3864503816793893,0.0627001283175438,471.60000000007295,0.1671910967013899,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,4,4077,0.8068974243994194,40.34487121997097,0.4833557737509273,0.3805131467345208,0.063421183350076,471.60000000007295,0.1673068517686339,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT9,ours,1.0,8,6,50.0,5,5077,0.8464367053923767,42.32183526961884,0.6323246914517212,0.3877226463104326,0.064551538900632,471.60000000007295,0.1674171887098024,,p_gated_uniform,6.0,
energy,power_kw,static,3,energy/building01/CT10,classic,1.0,8,6,50.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
